,city,price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,lat,long
2522,"bellingham, WA",16999,2018.0,ford,good,other,gas,26334.0,clean,automatic,fwd,full-size,hatchback,black,47.1991,-122.3151
2523,"bellingham, WA",18999,2018.0,ford,good,other,gas,30689.0,clean,automatic,4wd,full-size,SUV,silver,47.1991,-122.3151
2524,"bellingham, WA",24999,2017.0,subaru,good,other,gas,15643.0,clean,automatic,4wd,full-size,SUV,black,47.1991,-122.3151
2525,"bellingham, WA",31999,2014.0,ram,good,8 cylinders,gas,34555.0,clean,automatic,4wd,full-size,truck,white,47.1991,-122.3151
2526,"bellingham, WA",26999,2016.0,jeep,good,6 cylinders,gas,36649.0,clean,manual,4wd,full-size,SUV,silver,47.1991,-122.3151
2527,"bellingham, WA",17999,2017.0,mitsubishi,good,other,gas,21912.0,clean,automatic,fwd,full-size,SUV,silver,47.1991,-122.3151
2528,"bellingham, WA",51999,2016.0,audi,good,other,gas,27012.0,clean,automatic,4wd,full-size,hatchback,silver,47.1991,-122.3151
2529,"bellingham, WA",1895,1994.0,mini,good,4 cylinders,gas,99454.2400903161,clean,manual,4wd,full-size,SUV,red,48.770423,-122.41387399999999
2530,"bellingham, WA",13433,2011.0,mini,good,4 cylinders,gas,57421.0,clean,automatic,fwd,full-size,SUV,black,48.7557,-122.448
2531,"bellingham, WA",17859,2017.0,honda,good,4 cylinders,gas,12014.0,clean,other,fwd,full-size,sedan,black,48.7557,-122.448
2532,"bellingham, WA",23999,2015.0,bmw,good,4 cylinders,gas,20150.0,clean,automatic,4wd,full-size,sedan,black,48.7548,-122.47
2533,"bellingham, WA",14999,2011.0,bmw,good,6 cylinders,gas,70136.0,clean,automatic,4wd,full-size,wagon,black,48.7548,-122.47
2534,"bellingham, WA",10999,2008.0,rover,good,8 cylinders,gas,115601.0,clean,automatic,4wd,full-size,SUV,grey,48.7548,-122.47
2535,"bellingham, WA",2500,1997.0,volvo,excellent,6 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,truck,custom,48.748999999999995,-122.4887
2536,"bellingham, WA",9100,2006.0,honda,excellent,6 cylinders,gas,166.0,lien,automatic,4wd,full-size,truck,custom,48.7596,-122.4882
2537,"bellingham, WA",6750,2009.0,toyota,good,6 cylinders,gas,133100.0,clean,automatic,4wd,full-size,truck,white,48.7974,-122.4448
2538,"bellingham, WA",6350,2001.0,ford,good,6 cylinders,gas,144.0,clean,automatic,4wd,full-size,truck,white,48.7974,-122.4448
2539,"bellingham, WA",11000,2011.0,ford,good,8 cylinders,gas,235000.0,clean,automatic,4wd,full-size,truck,white,48.966291999999996,-122.595878
2540,"bellingham, WA",30000,2012.0,jeep,excellent,6 cylinders,diesel,775100.0,clean,manual,4wd,full-size,truck,white,48.9372,-122.4592
2541,"bellingham, WA",1200,1997.0,jeep,fair,8 cylinders,gas,280000.0,clean,automatic,4wd,full-size,SUV,white,39.06169693790715,-92.23644578786583
2542,"bellingham, WA",32994,2017.0,toyota,like new,6 cylinders,gas,49029.0,clean,automatic,4wd,mid-size,pickup,blue,48.75674,-122.45052
2543,"bellingham, WA",4650,2004.0,bmw,like new,6 cylinders,gas,99454.2400903161,clean,automatic,4wd,mid-size,SUV,blue,48.748999999999995,-122.4887
2544,"bellingham, WA",14900,2014.0,subaru,good,4 cylinders,gas,78500.0,clean,automatic,4wd,mid-size,SUV,grey,48.731984999999995,-122.441322
2545,"bellingham, WA",31459,2018.0,jeep,good,4 cylinders,gas,18029.0,clean,automatic,4wd,mid-size,SUV,white,48.75674,-122.45052
2546,"bellingham, WA",6500,2005.0,toyota,good,4 cylinders,gas,118520.0,clean,manual,fwd,mid-size,SUV,silver,48.774997,-122.34130400000001
2547,"bellingham, WA",8450,2005.0,jeep,good,6 cylinders,gas,103023.0,clean,automatic,4wd,sub-compact,SUV,blue,45.577215,-122.676018
2548,"bellingham, WA",8450,2005.0,jeep,good,6 cylinders,gas,103023.0,clean,automatic,4wd,sub-compact,SUV,blue,45.577215,-122.676018
2549,"bellingham, WA",22999,2012.0,ford,good,8 cylinders,gas,129657.0,clean,automatic,4wd,sub-compact,truck,blue,48.754959,-122.46596000000001
2550,"bellingham, WA",11988,2015.0,fiat,good,4 cylinders,electric,31497.0,clean,automatic,fwd,sub-compact,hatchback,blue,48.75674,-122.45052
2551,"bellingham, WA",15824,2017.0,chevrolet,good,4 cylinders,gas,24453.0,clean,automatic,fwd,mid-size,hatchback,blue,48.7557,-122.448
2552,"bellingham, WA",11887,2011.0,bmw,good,6 cylinders,gas,128327.0,clean,automatic,fwd,mid-size,sedan,blue,48.7557,-122.448
2553,"bellingham, WA",8000,2015.0,honda,excellent,4 cylinders,gas,32000.0,rebuilt,manual,fwd,mid-size,pickup,blue,48.7974,-122.4448
2554,"bellingham, WA",25000,2005.0,chevrolet,like new,8 cylinders,gas,12123.0,clean,automatic,rwd,mid-size,pickup,yellow,48.7974,-122.4448
2555,"bellingham, WA",10000,2006.0,chevrolet,excellent,4 cylinders,gas,86500.0,clean,automatic,4wd,mid-size,SUV,white,48.9372,-122.4592
2556,"bellingham, WA",7894,2008.0,mercedes-benz,good,6 cylinders,gas,147321.0,clean,automatic,rwd,full-size,sedan,black,48.756431,-122.454673
2557,"bellingham, WA",5927,2007.0,toyota,good,4 cylinders,hybrid,181601.0,clean,automatic,fwd,full-size,sedan,red,48.756431,-122.454673
2558,"bellingham, WA",2495,2000.0,volvo,good,4 cylinders,gas,170000.0,clean,automatic,4wd,full-size,SUV,silver,48.79036,-122.521616
2559,"bellingham, WA",17788,2014.0,subaru,good,4 cylinders,gas,94641.0,clean,automatic,4wd,full-size,SUV,silver,48.75691,-122.45208999999998
2560,"bellingham, WA",23961,2013.0,chevrolet,good,8 cylinders,gas,91023.0,clean,automatic,4wd,full-size,truck,black,48.75691,-122.45208999999998
2561,"bellingham, WA",17999,2011.0,toyota,good,6 cylinders,gas,92820.0,clean,automatic,4wd,full-size,pickup,white,48.7535,-122.469
2562,"bellingham, WA",32994,2017.0,toyota,good,6 cylinders,gas,49029.0,clean,other,4wd,full-size,truck,grey,48.75691,-122.45208999999998
2563,"bellingham, WA",16999,2013.0,jeep,good,6 cylinders,gas,69198.0,clean,automatic,4wd,full-size,SUV,grey,48.7535,-122.469
2564,"bellingham, WA",15568,2007.0,jeep,good,6 cylinders,gas,197910.0,clean,automatic,4wd,full-size,SUV,white,48.75691,-122.45208999999998
2565,"bellingham, WA",12994,2003.0,ram,good,8 cylinders,gas,126349.0,clean,automatic,4wd,full-size,truck,white,48.75691,-122.45208999999998
2566,"bellingham, WA",16987,2013.0,ram,good,6 cylinders,gas,96459.0,clean,automatic,4wd,full-size,truck,blue,48.75691,-122.45208999999998
2567,"bellingham, WA",26998,2014.0,toyota,good,6 cylinders,gas,76297.0,clean,automatic,4wd,full-size,truck,blue,48.75691,-122.45208999999998
2568,"bellingham, WA",17990,2013.0,honda,good,4 cylinders,gas,74980.0,clean,automatic,4wd,full-size,SUV,blue,48.75691,-122.45208999999998
2569,"bellingham, WA",18794,2017.0,hyundai,good,4 cylinders,gas,54413.0,clean,automatic,4wd,full-size,SUV,blue,48.75691,-122.45208999999998
2570,"bellingham, WA",21954,2015.0,honda,good,4 cylinders,gas,24749.0,clean,automatic,4wd,full-size,SUV,silver,48.75691,-122.45208999999998
2571,"bellingham, WA",6995,2005.0,chevrolet,good,6 cylinders,gas,98314.0,clean,automatic,fwd,full-size,sedan,silver,48.75691,-122.45208999999998
2572,"bellingham, WA",26784,2015.0,ram,good,8 cylinders,gas,61398.0,clean,automatic,4wd,full-size,truck,grey,48.75691,-122.45208999999998
2573,"bellingham, WA",22855,2013.0,jeep,good,6 cylinders,gas,33196.0,clean,automatic,4wd,full-size,SUV,silver,48.75691,-122.45208999999998
2574,"bellingham, WA",30629,2014.0,ram,good,8 cylinders,gas,50753.0,clean,automatic,4wd,full-size,truck,silver,48.75691,-122.45208999999998
2575,"bellingham, WA",11498,2011.0,chrysler,good,6 cylinders,gas,107810.0,clean,automatic,rwd,full-size,sedan,white,48.75691,-122.45208999999998
2576,"bellingham, WA",15950,2010.0,chevrolet,good,8 cylinders,gas,120745.0,clean,automatic,4wd,full-size,SUV,white,48.495453000000005,-122.60658400000001
2577,"bellingham, WA",18441,2014.0,ram,good,8 cylinders,gas,97890.0,clean,automatic,4wd,full-size,pickup,silver,48.4608,-122.34299999999999
2578,"bellingham, WA",7741,2016.0,chevrolet,good,4 cylinders,gas,54335.0,clean,manual,fwd,full-size,hatchback,blue,48.4608,-122.34299999999999
2579,"bellingham, WA",9554,2008.0,honda,good,6 cylinders,gas,160541.0,clean,automatic,4wd,full-size,pickup,silver,48.4608,-122.34299999999999
2580,"bellingham, WA",22994,2015.0,ford,good,6 cylinders,gas,66681.0,clean,automatic,4wd,full-size,SUV,brown,48.4608,-122.34299999999999
2581,"bellingham, WA",41999,2014.0,rover,excellent,8 cylinders,gas,70468.0,clean,automatic,4wd,full-size,SUV,black,48.754959,-122.46596000000001
2582,"bellingham, WA",5500,2006.0,ford,excellent,8 cylinders,gas,106748.0,clean,automatic,rwd,full-size,sedan,black,48.9372,-122.4592
2583,"bellingham, WA",5942,2004.0,jaguar,excellent,8 cylinders,gas,168641.0,clean,automatic,rwd,full-size,sedan,black,48.756431,-122.454673
2584,"bellingham, WA",33460,2018.0,jeep,excellent,6 cylinders,gas,36672.0,clean,automatic,4wd,full-size,SUV,red,48.756431,-122.454673
2585,"bellingham, WA",8950,1993.0,subaru,excellent,4 cylinders,gas,5146.0,clean,manual,4wd,full-size,truck,red,48.8625,-122.5953
2586,"bellingham, WA",24500,2015.0,bmw,fair,4 cylinders,gas,29821.0,clean,automatic,4wd,full-size,sedan,green,48.754959,-122.46596000000001
2587,"bellingham, WA",10000,2000.0,mitsubishi,fair,6 cylinders,diesel,99454.2400903161,clean,automatic,rwd,full-size,truck,green,48.7974,-122.4448
2588,"bellingham, WA",19999,2010.0,ford,fair,8 cylinders,gas,88819.0,clean,automatic,4wd,full-size,SUV,silver,48.754959,-122.46596000000001
2589,"bellingham, WA",2999,2005.0,ford,fair,6 cylinders,gas,155101.0,clean,automatic,fwd,full-size,sedan,silver,48.754959,-122.46596000000001
2590,"bellingham, WA",16900,2002.0,gmc,fair,8 cylinders,diesel,99454.2400903161,clean,manual,4wd,full-size,truck,silver,48.9636,-122.7323
2591,"bellingham, WA",2300,1976.0,chevrolet,fair,8 cylinders,gas,99454.2400903161,clean,automatic,4wd,full-size,truck,silver,48.800096999999994,-121.954365
2592,"bellingham, WA",22000,2008.0,ford,excellent,8 cylinders,diesel,71000.0,clean,manual,4wd,full-size,truck,silver,48.7974,-122.4448
2593,"bellingham, WA",15824,2017.0,chevrolet,good,4 cylinders,gas,24453.0,clean,automatic,fwd,full-size,hatchback,grey,48.7557,-122.448
2594,"bellingham, WA",19612,2016.0,ford,good,4 cylinders,gas,72678.0,clean,automatic,fwd,full-size,SUV,grey,48.7557,-122.448
2595,"bellingham, WA",16520,2018.0,hyundai,good,4 cylinders,gas,5005.0,clean,automatic,fwd,full-size,hatchback,grey,48.7557,-122.448
2596,"bellingham, WA",8999,2006.0,mercedes-benz,good,6 cylinders,gas,57099.0,clean,automatic,rwd,full-size,sedan,grey,48.7548,-122.47
2597,"bellingham, WA",87999,2004.0,ferrari,good,8 cylinders,gas,32836.0,clean,automatic,rwd,full-size,convertible,red,48.7548,-122.47
2598,"bellingham, WA",13999,2013.0,volkswagen,good,4 cylinders,diesel,33681.0,clean,manual,fwd,full-size,sedan,silver,48.7548,-122.47
2599,"bellingham, WA",17499,1972.0,chevrolet,excellent,8 cylinders,gas,99454.2400903161,clean,automatic,rwd,full-size,truck,red,48.9372,-122.4592
2600,"bellingham, WA",6500,2008.0,subaru,good,4 cylinders,gas,140000.0,clean,manual,4wd,full-size,hatchback,red,48.6952,-122.4124
2601,"bellingham, WA",6988,2012.0,hyundai,excellent,4 cylinders,gas,99454.2400903161,clean,automatic,fwd,full-size,sedan,red,48.8625,-122.5953
2602,"bellingham, WA",11000,2010.0,subaru,excellent,4 cylinders,gas,92000.0,clean,automatic,4wd,full-size,sedan,red,48.748999999999995,-122.4887
2603,"bellingham, WA",16950,2010.0,bmw,excellent,6 cylinders,gas,35430.0,clean,automatic,rwd,mid-size,convertible,blue,48.421933,-122.35236699999999
2604,"bellingham, WA",16987,2013.0,ram,like new,8 cylinders,gas,96459.0,clean,automatic,4wd,full-size,pickup,blue,48.75674,-122.45052
2605,"bellingham, WA",27950,2009.0,chevrolet,like new,8 cylinders,gas,23685.0,clean,automatic,4wd,full-size,truck,blue,48.422138000000004,-122.352333
2606,"bellingham, WA",8950,2013.0,chevrolet,like new,4 cylinders,gas,56415.0,clean,automatic,fwd,compact,hatchback,blue,48.422160999999996,-122.35250500000001
2607,"bellingham, WA",32950,2016.0,toyota,excellent,8 cylinders,gas,32221.0,clean,automatic,4wd,full-size,truck,white,48.422024,-122.352402
2608,"bellingham, WA",19999,2014.0,ford,excellent,6 cylinders,gas,135451.0,clean,automatic,4wd,mid-size,truck,grey,48.754959,-122.46596000000001
2609,"bellingham, WA",22950,2015.0,toyota,excellent,6 cylinders,gas,107580.0,clean,automatic,4wd,mid-size,SUV,grey,48.42191,-122.35250500000001
2610,"bellingham, WA",26950,2013.0,rover,like new,6 cylinders,gas,38004.0,clean,automatic,4wd,mid-size,SUV,black,48.422024,-122.35231599999999
2611,"bellingham, WA",9950,1988.0,pontiac,excellent,6 cylinders,gas,99454.2400903161,clean,manual,rwd,compact,coupe,silver,47.6633,-122.3022
2612,"bellingham, WA",15568,2007.0,jeep,good,6 cylinders,gas,137903.0,clean,automatic,4wd,full-size,SUV,black,48.75674,-122.45052
2613,"bellingham, WA",18500,2010.0,mercedes-benz,good,6 cylinders,gas,46877.0,clean,automatic,rwd,full-size,sedan,blue,48.754959,-122.46596000000001
2614,"bellingham, WA",16999,2010.0,ford,good,8 cylinders,gas,88150.0,clean,automatic,4wd,full-size,truck,blue,48.754959,-122.46596000000001
2615,"bellingham, WA",25500,2016.0,bmw,good,4 cylinders,gas,18722.0,clean,automatic,4wd,full-size,coupe,blue,48.754959,-122.46596000000001
2616,"bellingham, WA",25999,2012.0,ford,good,8 cylinders,gas,77388.0,clean,automatic,4wd,full-size,truck,blue,48.754959,-122.46596000000001
2617,"bellingham, WA",4898,2003.0,subaru,good,6 cylinders,gas,158993.0,clean,manual,fwd,full-size,SUV,blue,48.75674,-122.45052
2618,"bellingham, WA",3400,2004.0,acura,good,6 cylinders,gas,218830.0,clean,automatic,fwd,full-size,SUV,white,48.748999999999995,-122.4887
2619,"bellingham, WA",19612,2016.0,ford,good,4 cylinders,gas,72678.0,clean,automatic,fwd,full-size,SUV,white,48.7557,-122.448
2620,"bellingham, WA",16520,2018.0,hyundai,good,4 cylinders,gas,5005.0,clean,automatic,fwd,full-size,hatchback,white,48.7557,-122.448
2621,"bellingham, WA",3000,1991.0,ford,good,8 cylinders,gas,139495.0,clean,automatic,rwd,full-size,truck,white,48.7974,-122.4448
2622,"bellingham, WA",41500,2018.0,jeep,like new,6 cylinders,gas,24000.0,clean,automatic,4wd,full-size,offroad,silver,49.065232,-122.781401
2623,"bellingham, WA",22384,2016.0,toyota,excellent,4 cylinders,gas,37262.0,clean,automatic,4wd,full-size,SUV,grey,48.756431,-122.454673
2624,"bellingham, WA",20764,2015.0,toyota,excellent,6 cylinders,gas,67715.0,clean,automatic,4wd,full-size,SUV,black,48.756431,-122.454673
2625,"bellingham, WA",33500,2015.0,bmw,excellent,8 cylinders,gas,43414.0,clean,automatic,4wd,full-size,sedan,grey,48.754959,-122.46596000000001
2626,"bellingham, WA",23500,2006.0,chevrolet,excellent,8 cylinders,gas,138248.0,clean,automatic,4wd,full-size,van,grey,48.9533,-122.1283
2627,"bellingham, WA",10500,2007.0,gmc,good,4 cylinders,gas,146000.0,clean,automatic,fwd,full-size,SUV,white,48.9372,-122.4592
2628,"bellingham, WA",2795,2004.0,ford,excellent,4 cylinders,gas,160000.0,clean,automatic,fwd,compact,sedan,silver,48.79036,-122.521616
2629,"bellingham, WA",2195,2005.0,chevrolet,good,4 cylinders,gas,175000.0,clean,automatic,fwd,compact,sedan,silver,48.79036,-122.521616
2630,"bellingham, WA",2495,2003.0,chevrolet,excellent,6 cylinders,gas,159000.0,clean,automatic,fwd,compact,sedan,silver,48.79036,-122.521616
2631,"bellingham, WA",3495,2006.0,ford,good,6 cylinders,gas,200000.0,clean,automatic,fwd,compact,sedan,silver,48.79036,-122.521616
2632,"bellingham, WA",1495,1998.0,infiniti,good,6 cylinders,gas,150000.0,clean,automatic,fwd,compact,sedan,silver,48.79036,-122.521616
2633,"bellingham, WA",24000,2015.0,toyota,excellent,6 cylinders,gas,134922.0,clean,automatic,rwd,full-size,sedan,silver,48.509046000000005,-122.245167
2634,"bellingham, WA",7500,2006.0,bmw,excellent,6 cylinders,gas,87000.0,clean,automatic,rwd,full-size,sedan,silver,23.775701,-101.127592
2635,"bellingham, WA",16999,2012.0,chrysler,good,8 cylinders,gas,17952.0,clean,automatic,rwd,full-size,sedan,red,48.7535,-122.469
2636,"bellingham, WA",15999,2013.0,lincoln,good,6 cylinders,gas,67581.0,clean,automatic,fwd,full-size,sedan,black,48.7535,-122.469
2637,"bellingham, WA",15999,2014.0,volkswagen,excellent,other,diesel,27986.0,clean,manual,fwd,full-size,wagon,custom,47.1991,-122.3151
2638,"bellingham, WA",29999,2017.0,chevrolet,excellent,8 cylinders,gas,45349.0,clean,automatic,4wd,full-size,truck,silver,47.1991,-122.3151
2639,"bellingham, WA",49999,2014.0,ram,excellent,other,diesel,43525.0,clean,automatic,4wd,full-size,truck,white,47.1991,-122.3151
2640,"bellingham, WA",25999,2016.0,nissan,excellent,6 cylinders,gas,13758.0,clean,automatic,fwd,full-size,sedan,custom,47.1991,-122.3151
2641,"bellingham, WA",22999,2018.0,nissan,excellent,other,gas,35474.0,clean,automatic,4wd,full-size,SUV,silver,47.1991,-122.3151
2642,"bellingham, WA",31999,2015.0,ford,excellent,6 cylinders,gas,40073.0,clean,automatic,4wd,full-size,truck,black,47.1991,-122.3151
2643,"bellingham, WA",18999,2016.0,mazda,excellent,4 cylinders,gas,40940.0,clean,manual,fwd,full-size,hatchback,white,47.1991,-122.3151
2644,"bellingham, WA",35999,2017.0,jeep,excellent,6 cylinders,gas,28312.0,clean,automatic,4wd,full-size,SUV,black,47.1991,-122.3151
2645,"bellingham, WA",54999,2018.0,gmc,excellent,8 cylinders,gas,8759.0,clean,automatic,4wd,full-size,SUV,custom,47.1991,-122.3151
2646,"bellingham, WA",54999,2016.0,ram,excellent,other,diesel,12950.0,clean,automatic,4wd,full-size,truck,custom,47.1991,-122.3151
2647,"bellingham, WA",32999,2018.0,toyota,excellent,6 cylinders,gas,16112.0,clean,automatic,rwd,full-size,truck,black,47.1991,-122.3151
2648,"bellingham, WA",11999,2013.0,dodge,excellent,other,gas,50044.0,clean,automatic,fwd,full-size,sedan,white,47.1991,-122.3151
2649,"bellingham, WA",38999,2019.0,subaru,excellent,other,gas,3942.0,clean,manual,4wd,full-size,sedan,custom,47.1991,-122.3151
2650,"bellingham, WA",24999,2018.0,ford,excellent,other,gas,5077.0,clean,automatic,4wd,full-size,SUV,custom,47.1991,-122.3151
2651,"bellingham, WA",39999,2018.0,ram,excellent,8 cylinders,gas,35041.0,clean,automatic,4wd,full-size,truck,black,47.1991,-122.3151
2652,"bellingham, WA",28999,2016.0,ram,excellent,8 cylinders,gas,45310.0,clean,automatic,4wd,full-size,truck,custom,47.1991,-122.3151
2653,"bellingham, WA",35999,2019.0,jeep,excellent,6 cylinders,gas,15894.0,clean,automatic,4wd,full-size,SUV,custom,47.1991,-122.3151
2654,"bellingham, WA",23999,2015.0,gmc,excellent,6 cylinders,gas,52568.0,clean,automatic,4wd,full-size,SUV,white,47.1991,-122.3151
2655,"bellingham, WA",22999,2018.0,jeep,excellent,other,gas,36043.0,clean,automatic,4wd,full-size,SUV,black,47.1991,-122.3151
2656,"bellingham, WA",29999,2018.0,dodge,excellent,6 cylinders,gas,43707.0,clean,automatic,4wd,full-size,SUV,custom,47.1991,-122.3151
2657,"bellingham, WA",18999,2018.0,ford,excellent,other,gas,24877.0,clean,automatic,fwd,full-size,SUV,custom,47.1991,-122.3151
2658,"bellingham, WA",27999,2015.0,ram,excellent,8 cylinders,gas,33051.0,clean,automatic,4wd,full-size,truck,silver,47.1991,-122.3151
2659,"bellingham, WA",28999,2016.0,ford,excellent,6 cylinders,gas,66738.0,clean,automatic,4wd,full-size,SUV,black,47.1991,-122.3151
2660,"bellingham, WA",16999,2017.0,ford,excellent,other,gas,29560.0,clean,automatic,fwd,full-size,SUV,custom,47.1991,-122.3151
2661,"bellingham, WA",2995,2002.0,ford,excellent,6 cylinders,gas,180000.0,clean,automatic,4wd,full-size,SUV,green,48.89233,-122.59501399999999
2662,"bellingham, WA",2895,2003.0,chevrolet,excellent,6 cylinders,gas,157000.0,clean,automatic,4wd,mid-size,SUV,black,48.84523,-122.485972
2663,"bellingham, WA",1,2016.0,bmw,good,6 cylinders,gas,99454.2400903161,clean,automatic,4wd,mid-size,SUV,black,47.6062,-122.3321
2664,"bellingham, WA",1,2000.0,bmw,good,6 cylinders,gas,99454.2400903161,clean,automatic,4wd,mid-size,SUV,black,48.748999999999995,-122.4887
2665,"bellingham, WA",8778,2007.0,bmw,good,6 cylinders,gas,69950.0,clean,automatic,4wd,mid-size,SUV,black,48.756440999999995,-122.456123
2666,"bellingham, WA",36999,2015.0,bmw,good,6 cylinders,gas,17725.0,clean,automatic,4wd,mid-size,SUV,black,48.754959,-122.46596000000001
2667,"bellingham, WA",31999,2014.0,ford,good,6 cylinders,gas,34302.0,clean,automatic,4wd,mid-size,truck,black,48.754959,-122.46596000000001
2668,"bellingham, WA",21500,2011.0,cadillac,good,8 cylinders,gas,99849.0,clean,automatic,4wd,mid-size,SUV,black,48.754959,-122.46596000000001
2669,"bellingham, WA",23487,2018.0,hyundai,good,6 cylinders,gas,18386.0,clean,automatic,4wd,mid-size,wagon,black,48.75674,-122.45052
2670,"bellingham, WA",27924,2018.0,nissan,good,6 cylinders,gas,30281.0,clean,automatic,4wd,mid-size,SUV,black,48.756431,-122.454673
2671,"bellingham, WA",2800,2002.0,ford,good,8 cylinders,gas,99454.2400903161,clean,automatic,rwd,mid-size,coupe,green,48.748999999999995,-122.4887
2672,"bellingham, WA",8500,1993.0,bmw,excellent,8 cylinders,gas,147000.0,clean,automatic,rwd,mid-size,coupe,green,48.9636,-122.7323
2673,"bellingham, WA",26999,2014.0,bmw,good,8 cylinders,gas,83404.0,clean,automatic,4wd,mid-size,sedan,black,48.754959,-122.46596000000001
2674,"bellingham, WA",27000,2013.0,toyota,good,6 cylinders,gas,115000.0,clean,automatic,rwd,mid-size,wagon,black,48.5004,-122.6309
2675,"bellingham, WA",1900,1994.0,volvo,good,6 cylinders,gas,215000.0,clean,automatic,rwd,mid-size,wagon,black,48.7974,-122.4448
2676,"bellingham, WA",15999,2008.0,toyota,good,6 cylinders,gas,168317.0,clean,automatic,4wd,full-size,truck,silver,48.754959,-122.46596000000001
2677,"bellingham, WA",2500,1997.0,toyota,good,6 cylinders,gas,220000.0,clean,automatic,4wd,full-size,SUV,silver,48.742107,-122.48116499999999
2678,"bellingham, WA",15999,2014.0,nissan,good,6 cylinders,gas,72290.0,clean,automatic,4wd,full-size,SUV,white,48.754959,-122.46596000000001
2679,"bellingham, WA",17500,2017.0,ford,good,6 cylinders,gas,37620.0,clean,automatic,fwd,full-size,sedan,white,48.754959,-122.46596000000001
2680,"bellingham, WA",11887,2011.0,bmw,good,6 cylinders,gas,128327.0,clean,automatic,fwd,full-size,sedan,white,48.7557,-122.448
2681,"bellingham, WA",11879,2015.0,mitsubishi,good,4 cylinders,gas,69996.0,clean,manual,fwd,full-size,SUV,white,48.7557,-122.448
2682,"bellingham, WA",15999,2011.0,bmw,good,6 cylinders,gas,75119.0,clean,automatic,4wd,full-size,SUV,white,48.7548,-122.47
2683,"bellingham, WA",18999,2011.0,audi,good,4 cylinders,gas,40702.0,clean,other,4wd,full-size,SUV,white,48.7548,-122.47
2684,"bellingham, WA",10999,2007.0,audi,good,6 cylinders,gas,86272.0,clean,automatic,4wd,full-size,SUV,white,48.7548,-122.47
2685,"bellingham, WA",18999,2009.0,bmw,good,6 cylinders,gas,45112.0,clean,automatic,4wd,full-size,SUV,white,48.7548,-122.47
2686,"bellingham, WA",21999,2014.0,mercedes-benz,good,6 cylinders,gas,47454.0,clean,automatic,4wd,full-size,SUV,red,48.7548,-122.47
2687,"bellingham, WA",1499,2002.0,ram,good,6 cylinders,gas,195800.0,clean,automatic,4wd,full-size,wagon,white,47.9884,-122.2006
2688,"bemidji, MN",26990,2018.0,ram,like new,6 cylinders,gas,13459.0,clean,automatic,4wd,full-size,pickup,silver,47.9272,-97.0672
2689,"bemidji, MN",16000,2017.0,jeep,good,4 cylinders,gas,30581.0,clean,automatic,4wd,full-size,SUV,grey,46.590185,-95.57469
2690,"bemidji, MN",2500,2007.0,chevrolet,good,6 cylinders,gas,99454.2400903161,clean,automatic,fwd,full-size,mini-van,silver,47.0877,-94.5847
2691,"bemidji, MN",6990,2008.0,chrysler,excellent,8 cylinders,gas,182000.0,clean,automatic,4wd,full-size,mini-van,red,46.450007,-95.12469
2692,"bemidji, MN",4690,2001.0,ford,excellent,8 cylinders,gas,222000.0,clean,automatic,4wd,full-size,pickup,red,46.450007,-95.12469
2693,"bemidji, MN",7690,2007.0,honda,excellent,6 cylinders,gas,155000.0,clean,automatic,4wd,full-size,SUV,white,46.450007,-95.12469
2694,"bemidji, MN",7990,2008.0,toyota,excellent,6 cylinders,gas,171000.0,clean,automatic,4wd,full-size,mini-van,white,46.450007,-95.12469
2695,"bemidji, MN",16990,2012.0,jeep,excellent,6 cylinders,gas,113909.0,clean,automatic,4wd,full-size,SUV,white,47.9272,-97.0672
2696,"bemidji, MN",18500,2017.0,ford,good,4 cylinders,gas,23883.0,clean,automatic,4wd,full-size,SUV,black,46.590185,-95.57469
2697,"bemidji, MN",39995,2015.0,gmc,good,8 cylinders,diesel,103871.0,clean,automatic,4wd,full-size,sedan,white,48.600303000000004,-93.40462600000001
2698,"bemidji, MN",36177,2016.0,ford,good,8 cylinders,gas,48008.0,clean,automatic,4wd,full-size,sedan,black,47.101175,-94.596152
2699,"bemidji, MN",2950,2007.0,mercury,good,8 cylinders,gas,210000.0,clean,automatic,rwd,full-size,sedan,blue,47.2348,-93.5115
2700,"bemidji, MN",28000,2016.0,toyota,like new,6 cylinders,gas,61138.0,clean,automatic,4wd,mid-size,SUV,silver,46.590185,-95.57469
2701,"bemidji, MN",17990,2016.0,buick,like new,4 cylinders,gas,38853.0,clean,automatic,fwd,mid-size,sedan,brown,47.9272,-97.0672
2702,"bemidji, MN",16990,2011.0,ford,excellent,8 cylinders,gas,133579.0,clean,automatic,4wd,full-size,pickup,silver,47.9272,-97.0672
2703,"bemidji, MN",15500,2011.0,ford,excellent,4 cylinders,gas,99454.2400903161,clean,automatic,fwd,mid-size,SUV,silver,47.748999999999995,-95.499
2704,"bemidji, MN",18000,2017.0,kia,excellent,4 cylinders,gas,30046.0,clean,automatic,fwd,mid-size,SUV,silver,46.590185,-95.57469
2705,"bemidji, MN",23900,2005.0,jeep,excellent,6 cylinders,diesel,99454.2400903161,clean,automatic,4wd,mid-size,SUV,black,42.0807,-88.51700000000001
2706,"bemidji, MN",8400,2010.0,jeep,excellent,6 cylinders,gas,145000.0,clean,automatic,4wd,mid-size,SUV,black,47.0877,-94.5847
